UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
247773,3,3,2,1,1,3,3,3,3,"R",19,"R",19,"Z",0,"R",17,"R",17,"A",,"R",13,"R",13,"A",,"R",13,"R",13,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
248606,2,2,2,2,2,1,2,2,2,"R",1118,"R",501,"R",617,"R",238,"R",126,"R",112,"R",218,"R",118,"R",100,"R",128,"R",48,"R",80,"R",90,"R",70,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
248846,1,2,1,2,1,1,2,1,3,"R",149,"R",12,"R",137,"R",58,"R",3,"R",55,"R",33,"R",2,"R",31,"R",32,"R",2,"R",30,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
248934,3,3,2,3,3,3,3,3,1,"R",4812,"R",1500,"R",3312,"R",3422,"R",1122,"R",2300,"R",1602,"R",755,"R",847,"R",1602,"R",755,"R",847,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
249566,3,3,1,3,3,3,3,3,3,"R",1611,"R",1363,"R",162,"R",913,"R",793,"R",120,"R",454,"R",418,"R",36,"R",454,"R",418,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
250027,3,3,1,3,3,3,3,3,1,"R",208,"R",58,"R",150,"R",188,"R",49,"R",139,"R",111,"R",38,"R",73,"R",89,"R",37,"R",52,"R",22,"R",1,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
250601,3,3,1,3,3,3,3,3,1,"R",259,"R",54,"R",205,"R",80,"R",19,"R",61,"R",12,"R",4,"R",8,"R",12,"R",4,"R",8,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
260336,3,3,3,3,1,1,3,3,1,"R",24,"R",2,"R",22,"R",21,"R",2,"R",19,"R",21,"R",2,"R",19,"R",21,"R",2,"R",19,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
260363,1,3,1,3,1,3,3,3,1,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
260813,3,3,1,3,3,3,2,1,1,"R",2,"R",0,"R",2,"R",0,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
260992,3,3,1,3,3,3,2,2,1,"R",544,"R",71,"R",473,"R",424,"R",51,"R",373,"R",230,"R",18,"R",212,"R",87,"R",2,"R",85,"R",143,"R",16,"R",127,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
262086,1,3,1,3,3,1,3,3,3,"R",53,"R",21,"R",32,"R",43,"R",17,"R",26,"R",33,"R",13,"R",20,"R",18,"R",10,"R",8,"R",15,"R",3,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
262129,1,2,1,1,1,3,1,1,3,"R",1417,"R",454,"R",963,"R",1010,"R",324,"R",686,"R",231,"R",84,"R",147,"R",231,"R",84,"R",147,"A",,"A",,"A",,"R",185,"R",80,"R",145,"R",63,"R",600,"R",700,"R",540,"R",650,"R",26,"R",31,"R",25,"R",33,"R",24,"R",28
262466,3,3,3,2,3,3,3,1,3,"R",4,"R",3,"R",1,"R",4,"R",3,"R",1,"R",4,"R",3,"R",1,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
363934,2,3,1,2,2,2,2,1,3,"R",698,"R",530,"R",168,"R",594,"R",450,"R",144,"R",83,"R",70,"R",13,"R",75,"R",62,"R",13,"R",8,"R",8,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
364964,2,3,1,3,1,3,3,3,1,"R",79,"R",37,"R",42,"R",62,"R",33,"R",28,"R",58,"R",33,"R",25,"R",24,"R",10,"R",14,"R",34,"R",23,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365213,3,3,3,3,3,1,3,3,3,"R",167,"R",87,"R",80,"R",141,"R",76,"R",65,"R",100,"R",55,"R",45,"R",16,"R",8,"R",8,"R",84,"R",47,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
365763,3,3,3,3,1,3,3,3,1,"R",45,"R",20,"R",25,"R",34,"R",15,"R",19,"R",25,"R",10,"R",15,"R",25,"R",10,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
366711,1,3,1,1,3,3,1,3,3,"R",15366,"R",5775,"R",9591,"R",7965,"R",2801,"R",5164,"R",2152,"R",771,"R",1381,"R",2058,"R",728,"R",1330,"R",94,"R",43,"R",51,"R",1883,"R",88,"R",725,"R",34,"R",430,"R",520,"R",430,"R",540,"R",18,"R",23,"R",17,"R",23,"R",17,"R",24
367194,1,3,3,3,1,1,2,1,2,"R",272,"R",182,"R",90,"R",178,"R",125,"R",53,"R",96,"R",66,"R",30,"R",91,"R",62,"R",29,"R",5,"R",4,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
367884,2,3,2,2,2,3,2,2,1,"R",266,"R",90,"R",176,"R",160,"R",57,"R",103,"R",130,"R",45,"R",85,"R",118,"R",41,"R",77,"R",12,"R",4,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
368407,3,3,1,3,2,1,3,3,3,"R",35,"R",4,"R",31,"R",27,"R",4,"R",23,"R",18,"R",4,"R",14,"R",12,"R",4,"R",8,"R",6,"R",0,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
368452,2,3,1,2,2,1,2,2,3,"R",322,"R",126,"R",196,"R",163,"R",61,"R",102,"R",90,"R",29,"R",61,"R",90,"R",29,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
368647,1,3,1,2,1,1,3,3,1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
373711,3,3,1,3,1,3,3,3,1,"R",113,"R",18,"R",95,"R",54,"R",7,"R",47,"R",53,"R",7,"R",46,"R",53,"R",7,"R",46,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
375568,3,3,1,3,3,3,3,3,1,"R",47,"R",16,"R",31,"R",44,"R",16,"R",28,"R",30,"R",11,"R",19,"R",13,"R",11,"R",2,"R",17,"R",0,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
375966,5,5,1,3,1,3,3,3,1,"R",9,"Z",0,"R",9,"R",6,"A",,"R",6,"R",6,"A",,"R",6,"R",2,"A",,"R",2,"R",4,"A",,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
376321,1,3,1,2,3,3,3,3,3,"R",1304,"R",524,"R",780,"R",916,"R",382,"R",534,"R",559,"R",152,"R",407,"R",504,"R",132,"R",372,"R",55,"R",20,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377218,3,3,1,3,3,3,3,3,1,"R",39,"R",39,"R",0,"R",36,"R",36,"A",,"R",25,"R",25,"A",,"R",25,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377555,1,3,1,1,3,2,1,1,3,"R",3071,"R",1464,"R",1607,"R",2466,"R",1172,"R",1294,"R",820,"R",433,"R",387,"R",786,"R",416,"R",370,"R",34,"R",17,"R",17,"R",663,"R",81,"R",260,"R",32,"R",440,"R",570,"R",470,"R",600,"R",20,"R",25,"R",17,"R",24,"R",19,"R",27
377564,1,3,1,1,3,2,1,1,3,"R",1878,"R",803,"R",1075,"R",1574,"R",655,"R",919,"R",534,"R",231,"R",303,"R",498,"R",214,"R",284,"R",36,"R",17,"R",19,"R",462,"R",87,"R",87,"R",16,"R",430,"R",550,"R",430,"R",550,"R",17,"R",23,"R",15,"R",22,"R",17,"R",23
378105,3,3,1,3,2,3,3,1,1,"R",67,"R",5,"R",62,"R",38,"R",3,"R",35,"R",26,"R",2,"R",24,"R",21,"R",1,"R",20,"R",5,"R",1,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
379621,3,3,1,3,1,1,3,3,1,"R",17,"R",0,"R",17,"R",11,"A",,"R",11,"R",10,"A",,"R",10,"R",10,"A",,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
382416,3,3,3,3,1,3,3,3,1,"R",7,"R",0,"R",7,"R",7,"A",,"R",7,"R",7,"A",,"R",7,"R",7,"A",,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
382504,2,2,1,3,2,3,3,3,1,"R",774,"R",278,"R",496,"R",685,"R",240,"R",445,"R",194,"R",60,"R",134,"R",194,"R",60,"R",134,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
384254,1,3,1,2,2,3,3,1,1,"R",236,"R",125,"R",111,"R",114,"R",60,"R",54,"R",66,"R",35,"R",31,"R",66,"R",35,"R",31,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
384421,3,3,2,1,1,3,3,3,3,"R",36,"R",36,"Z",0,"R",28,"R",28,"A",,"R",24,"R",24,"A",,"R",24,"R",24,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
385619,3,3,1,3,3,3,2,2,1,"R",1474,"R",707,"R",767,"R",1096,"R",526,"R",570,"R",657,"R",337,"R",320,"R",657,"R",337,"R",320,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
386153,3,3,2,1,1,3,3,3,3,"R",494,"Z",0,"R",494,"R",405,"A",,"R",405,"R",285,"A",,"R",285,"R",217,"A",,"R",217,"R",68,"A",,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
386472,3,3,1,3,3,3,2,2,1,"R",25,"R",4,"R",21,"R",20,"R",4,"R",16,"R",17,"R",2,"R",15,"R",12,"R",1,"R",11,"R",5,"R",1,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
392354,2,3,2,3,1,1,3,1,3,"R",1,"R",0,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
392840,1,3,1,3,1,1,1,1,3,"R",100,"R",26,"R",74,"R",97,"R",26,"R",71,"R",43,"R",12,"R",31,"R",42,"R",12,"R",30,"R",1,"R",0,"R",1,"R",10,"R",23,"R",33,"R",77,"R",470,"R",635,"R",420,"R",530,"R",19,"R",23,"R",18,"R",26,"R",17,"R",24
398130,1,3,3,3,3,3,3,1,3,"R",50,"R",39,"R",11,"R",22,"R",16,"R",6,"R",22,"R",16,"R",6,"R",16,"R",11,"R",5,"R",6,"R",5,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
399869,3,3,1,3,3,3,3,3,1,"R",270,"R",241,"R",22,"R",249,"R",224,"R",19,"R",148,"R",141,"R",7,"R",148,"R",141,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
399911,1,2,1,1,1,2,1,3,3,"R",500,"R",169,"R",331,"R",192,"R",70,"R",122,"R",104,"R",43,"R",61,"R",104,"R",43,"R",61,"A",,"A",,"A",,"R",85,"R",82,"R",34,"R",33,"R",490,"R",630,"R",580,"R",740,"R",26,"R",30,"R",26,"R",33,"R",24,"R",29
405058,3,3,2,1,1,3,3,3,3,"R",55,"R",55,"Z",0,"R",47,"R",47,"A",,"R",42,"R",42,"A",,"R",42,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
406361,2,2,1,3,1,3,3,3,1,"R",19,"R",6,"R",13,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
406422,2,3,1,3,1,3,3,3,1,"R",97,"R",8,"R",89,"R",77,"R",7,"R",70,"R",57,"R",3,"R",54,"R",57,"R",3,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407009,2,2,1,2,3,3,1,1,3,"R",1504,"R",629,"R",875,"R",1171,"R",477,"R",694,"R",392,"R",163,"R",229,"R",386,"R",160,"R",226,"R",6,"R",3,"R",3,"R",204,"R",52,"R",241,"R",61,"R",480,"R",588,"R",480,"R",580,"R",21,"R",26,"R",20,"R",26,"R",19,"R",26
407328,3,3,1,3,3,3,2,2,1,"R",28,"R",9,"R",19,"R",28,"R",9,"R",19,"R",26,"R",8,"R",18,"R",24,"R",8,"R",16,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
408729,3,3,1,3,3,3,3,3,1,"R",110,"R",24,"R",86,"R",110,"R",24,"R",86,"R",53,"R",11,"R",24,"R",34,"R",11,"R",23,"R",19,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409698,1,3,1,1,3,3,2,3,3,"R",16258,"R",5775,"R",10483,"R",5729,"R",1718,"R",4011,"R",802,"R",276,"R",526,"R",799,"R",275,"R",524,"R",3,"R",1,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414124,3,3,3,3,1,2,3,3,3,"R",283,"R",191,"R",92,"R",265,"R",180,"R",85,"R",185,"R",135,"R",50,"R",151,"R",110,"R",41,"R",34,"R",25,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414823,2,2,1,2,2,3,2,1,3,"R",5391,"R",1831,"R",3560,"R",4392,"R",1405,"R",2987,"R",477,"R",174,"R",303,"R",377,"R",132,"R",245,"R",100,"R",42,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417442,3,3,1,3,1,3,3,3,1,"R",63,"R",2,"R",61,"R",35,"R",2,"R",33,"R",34,"R",2,"R",32,"R",34,"R",2,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417628,1,3,1,3,1,3,3,3,1,"R",14,"R",1,"R",13,"R",12,"R",1,"R",11,"R",8,"R",1,"R",7,"R",7,"R",0,"R",7,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417646,3,3,1,3,1,3,3,2,1,"R",24,"R",1,"R",23,"R",15,"R",1,"R",14,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417655,2,2,1,3,1,2,3,3,1,"R",28,"R",1,"R",27,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417682,3,3,3,3,1,3,3,3,1,"R",4,"R",0,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417716,3,3,3,3,3,3,3,3,1,"R",18,"R",2,"R",16,"R",15,"R",1,"R",14,"R",15,"R",1,"R",14,"R",15,"R",1,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417734,1,5,1,3,3,3,1,3,1,"R",21,"R",2,"R",19,"R",8,"R",1,"R",7,"R",5,"R",1,"R",4,"R",3,"R",1,"R",2,"R",2,"R",0,"R",2,"R",0,"R",0,"R",2,"R",40,"A",,"A",,"A",,"A",,"R",1,"R",2,"R",1,"R",2,"R",1,"R",2
417752,1,3,1,3,1,3,2,1,3,"R",21,"R",6,"R",15,"R",19,"R",5,"R",14,"R",16,"R",4,"R",12,"R",14,"R",3,"R",11,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417840,3,3,1,3,3,3,3,3,1,"R",915,"R",125,"R",790,"R",354,"R",39,"R",315,"R",210,"R",20,"R",190,"R",210,"R",20,"R",190,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417868,1,3,1,3,1,3,3,3,1,"R",168,"R",26,"R",142,"R",58,"R",14,"R",44,"R",58,"R",14,"R",44,"R",39,"R",10,"R",29,"R",19,"R",4,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417886,3,3,1,3,3,3,3,3,1,"R",27,"R",1,"R",26,"R",19,"R",1,"R",18,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417910,1,3,1,3,1,3,3,3,3,"R",50,"R",5,"R",45,"R",50,"R",5,"R",45,"R",34,"R",3,"R",31,"R",34,"R",3,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417947,3,3,1,3,1,3,3,3,1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417992,3,3,1,3,1,1,3,3,1,"R",15,"R",2,"R",13,"R",15,"R",2,"R",13,"R",9,"R",2,"R",7,"R",3,"R",0,"R",3,"R",6,"R",2,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418010,3,3,3,3,1,1,3,3,3,"R",15,"R",2,"R",13,"R",12,"R",2,"R",10,"R",8,"R",2,"R",6,"R",5,"R",2,"R",3,"R",3,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418029,3,3,1,3,1,1,3,3,3,"R",59,"R",4,"R",55,"R",32,"R",0,"R",32,"R",7,"A",,"R",7,"R",7,"A",,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418056,3,3,1,3,1,3,3,3,1,"R",67,"R",6,"R",61,"R",53,"R",5,"R",48,"R",31,"R",2,"R",29,"R",26,"R",2,"R",24,"R",5,"R",0,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418065,3,3,1,2,1,3,3,3,1,"R",116,"R",16,"R",100,"R",92,"R",12,"R",80,"R",88,"R",11,"R",77,"R",66,"R",10,"R",56,"R",22,"R",1,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418427,2,2,1,3,1,3,3,3,1,"R",41,"R",3,"R",38,"R",36,"R",3,"R",33,"R",36,"R",3,"R",33,"R",25,"R",2,"R",23,"R",11,"R",1,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418445,3,3,1,3,1,1,3,3,1,"R",10,"R",0,"R",10,"R",10,"A",,"R",10,"R",10,"A",,"R",10,"R",10,"A",,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418481,2,2,1,3,1,3,3,3,1,"R",33,"R",3,"R",30,"R",26,"R",2,"R",24,"R",24,"R",2,"R",22,"R",24,"R",2,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418524,3,3,1,3,1,3,3,3,1,"R",52,"R",4,"R",48,"R",32,"R",4,"R",28,"R",23,"R",3,"R",20,"R",23,"R",3,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418588,2,2,1,3,1,3,2,3,1,"R",33,"R",4,"R",29,"R",18,"R",3,"R",15,"R",15,"R",3,"R",12,"R",15,"R",3,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418603,1,3,1,3,1,3,3,3,1,"R",18,"R",3,"R",15,"R",13,"R",2,"R",11,"R",13,"R",2,"R",11,"R",13,"R",2,"R",11,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419031,1,3,1,3,1,1,3,3,1,"R",7,"R",0,"R",7,"R",6,"A",,"R",6,"R",6,"A",,"R",6,"R",6,"A",,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419217,1,3,1,2,1,3,3,3,1,"R",8,"R",2,"R",6,"R",4,"R",1,"R",3,"R",4,"R",1,"R",3,"R",4,"R",1,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419244,3,3,1,3,3,1,3,3,3,"R",64,"R",61,"R",3,"R",54,"R",52,"R",2,"R",43,"R",41,"R",2,"R",40,"R",38,"R",2,"R",3,"R",3,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420130,3,3,1,3,1,3,3,3,1,"R",173,"R",24,"R",149,"R",82,"R",7,"R",75,"R",42,"R",3,"R",39,"R",42,"R",3,"R",39,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420325,3,3,2,1,1,1,3,3,3,"R",60,"R",60,"Z",0,"R",13,"R",13,"A",,"R",10,"R",10,"A",,"R",10,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420574,2,2,1,2,3,3,1,1,3,"R",1974,"R",1342,"R",632,"R",1502,"R",1021,"R",481,"R",495,"R",363,"R",132,"R",483,"R",354,"R",129,"R",12,"R",9,"R",3,"R",253,"R",51,"R",322,"R",65,"R",490,"R",610,"R",523,"R",640,"R",22,"R",28,"R",21,"R",28,"R",23,"R",28
421832,5,5,1,3,5,3,3,1,1,"R",167,"R",47,"R",120,"R",147,"R",42,"R",105,"R",123,"R",35,"R",88,"R",123,"R",35,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
421841,1,2,1,3,1,1,2,1,3,"R",280,"R",95,"R",185,"R",264,"R",89,"R",175,"R",76,"R",30,"R",46,"R",76,"R",30,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
426314,2,2,1,2,1,2,2,1,3,"R",1098,"R",980,"R",118,"R",689,"R",636,"R",53,"R",472,"R",436,"R",36,"R",70,"R",63,"R",7,"R",402,"R",373,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
427308,3,3,2,3,3,1,3,2,3,"R",135,"R",10,"R",125,"R",123,"R",7,"R",116,"R",73,"R",4,"R",69,"R",73,"R",4,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430403,3,3,1,3,3,3,3,3,1,"R",82,"R",16,"R",66,"R",59,"R",7,"R",52,"R",41,"R",2,"R",39,"R",41,"R",2,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
