UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FT_GD,PT_UG,PT_FTUG,PT_GD,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT
160977,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,3,3,1,3,2,"R",1955,"R",2562,"R",650,"R",787,"R",228,"R",267,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,4,"R",60,"A",.,1,1,2,2,2,2,2,1,"R",1625,1,"R",20,"A",.,"A",.,"R",11940,1,"R",228,"R",267,"R",495,"R",4517,"R",1437,"R",495,"R",0,1,0,0,1,0,2,"R",11
160995,0,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,7,"R",30,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
161004,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,1,3,3,1,3,2,"R",2582,"R",3436,"R",588,"R",595,"R",260,"R",250,"R",0,"R",0,2,"R",358,"R",70,"R",168,"R",33,"R",650,"R",750,"R",660,"R",750,"R",660,"R",750,"R",30,"R",33,"R",30,"R",35,"R",29,"R",34,"R",8,"R",10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,1,"R",60,"A",.,1,1,2,1,2,2,2,1,"R",1725,1,"R",19,"R",5295,"R",6020,"A",.,1,"R",260,"R",250,"R",510,"R",6018,"R",1183,"R",510,"R",0,1,0,0,1,0,2,"R",6
161022,0,1,-2,0,0,0,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,3,3,1,3,1,2,"R",3,"R",0,"R",3,"R",0,"R",1,"R",0,"R",2,"R",0,2,"R",2,"R",66,"R",1,"R",34,"R",500,"R",510,"R",550,"R",660,"R",410,"R",540,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",40,"A",.,1,1,-2,1,1,-2,2,1,"R",18,3,"A",.,"R",1900,"A",.,"A",.,2,"R",3,"R",0,"R",3,"R",3,"R",3,"R",1,"R",2,2,0,0,0,0,1,"A",.
161059,0,1,-2,0,0,0,3,-2,-2,-2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,2,1,3,2,3,3,2,"R",19,"R",54,"R",5,"R",17,"R",5,"R",16,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,"R",40,"A",.,1,1,-2,2,2,-2,2,1,"R",8,3,"A",.,"R",6100,"A",.,"A",.,2,"R",5,"R",16,"R",21,"R",73,"R",22,"R",21,"R",0,2,0,0,0,0,1,"A",.
161077,1,1,-2,1,0,0,1,2,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",20,"A",.,1,1,2,1,1,2,1,1,"R",250,2,"A",.,"R",4980,"R",4196,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,2,"R",5
161086,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,3,2,"R",1953,"R",2260,"R",639,"R",801,"R",236,"R",250,"R",0,"R",0,2,"R",311,"R",64,"R",191,"R",39,"R",630,"R",710,"R",620,"R",710,"R",620,"R",715,"R",28,"R",31,"R",28,"R",33,"R",27,"R",32,"A",.,"A",.,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,4,"R",0,"A",.,1,1,2,2,2,2,2,1,"R",1743,1,"R",21,"R",5500,"R",5110,"A",.,1,"R",236,"R",250,"R",486,"R",4213,"R",1440,"R",486,"R",0,1,0,0,1,0,2,"R",6
161138,1,1,-2,0,0,0,1,2,0,-2,0,1,1,1,0,0,0,0,0,0,0,0,2,3,3,1,2,1,3,2,1,4,2,"R",581,"R",488,"R",405,"R",340,"R",213,"R",174,"R",43,"R",34,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",20,"A",.,1,1,2,1,1,2,1,1,"R",265,1,"R",19,"R",4300,"R",3860,"A",.,2,"R",256,"R",208,"R",464,"R",1069,"R",745,"R",387,"R",77,1,0,0,1,0,2,"R",5
161165,0,1,1,0,0,0,3,-2,-2,-2,0,1,1,1,1,1,1,1,0,0,1,0,2,2,2,1,2,1,3,1,1,3,2,"R",552,"R",732,"R",436,"R",611,"R",206,"R",276,"R",2,"R",1,2,"R",475,"R",98,"R",19,"R",4,"R",410,"R",510,"R",420,"R",530,"R",400,"R",510,"R",18,"R",21,"R",17,"R",21,"R",17,"R",23,"B",.,"B",.,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,366,1,215,1,215,1,215,1,"R",40,"R",40,1,1,1,1,1,1,2,1,"R",940,2,"A",.,"A",.,"A",.,"R",7239,2,"R",208,"R",277,"R",485,"R",1284,"R",1047,"R",482,"R",3,1,0,0,1,0,1,"A",.
161192,1,1,-2,0,0,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",20,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
161208,1,0,-2,0,0,0,3,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,3,1,3,1,3,3,2,3,2,"R",21,"R",0,"R",12,"R",0,"R",7,"R",0,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",75,"A",.,1,1,-2,2,2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",7,"R",0,"R",7,"R",21,"R",12,"R",7,"R",0,2,0,0,0,0,1,"A",.
161217,1,1,1,1,1,0,1,2,0,-2,0,1,1,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,1,"R",40,"R",40,1,1,1,1,1,1,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
161226,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,1,1,2,2,1,4,1,"R",589,"R",945,"R",446,"R",786,"R",165,"R",327,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,215,1,215,1,215,1,"R",40,"R",60,1,1,1,1,2,1,1,1,"R",1100,2,"A",.,"R",4180,"R",3674,"A",.,2,"R",165,"R",327,"R",492,"R",1534,"R",1232,"R",492,"R",0,1,0,0,1,0,1,"A",.
161235,1,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,357,2,-2,2,-2,1,"R",40,"A",.,1,1,2,1,1,2,1,1,"R",212,1,"R",19,"R",4000,"R",3500,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
161244,1,1,1,1,1,0,1,2,9,-2,1,0,1,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,3,1,1,3,2,"R",139,"R",221,"R",97,"R",193,"R",45,"R",61,"R",1,"R",5,2,"R",98,"R",88,"R",13,"R",12,"R",400,"R",530,"R",390,"R",510,"B",.,"B",.,"R",15,"R",22,"R",13,"R",21,"R",16,"R",24,"B",.,"B",.,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2,-2,1,357,2,-2,1,357,1,"R",40,"A",.,1,1,2,1,1,2,1,1,"R",343,2,"A",.,"R",3664,"R",3618,"A",.,2,"R",46,"R",66,"R",112,"R",360,"R",290,"R",106,"R",6,1,0,0,1,0,2,"R",5
161253,0,1,0,1,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,0,0,2,2,2,1,1,1,3,1,1,4,1,"R",3472,"R",3314,"R",2765,"R",2670,"R",930,"R",779,"R",9,"R",13,1,"R",1684,"R",97,"R",175,"R",10,"R",470,"R",580,"R",480,"R",590,"R",460,"R",560,"R",20,"R",26,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,103,1,101,1,101,1,101,1,"R",40,"R",65,1,1,1,1,1,1,1,1,"R",3722,2,"A",.,"R",4390,"R",4376,"A",.,2,"R",939,"R",792,"R",1731,"R",6786,"R",5435,"R",1709,"R",22,1,0,0,1,0,1,"A",.
161280,1,1,1,1,1,0,1,2,0,-2,1,1,1,1,1,1,1,1,0,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,"A",.
161299,0,1,1,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,1,1,3,1,1,3,2,"R",865,"R",163,"R",484,"R",77,"R",218,"R",30,"R",0,"R",0,2,"R",233,"R",83,"R",60,"R",21,"R",440,"R",540,"R",460,"R",560,"R",420,"R",520,"B",.,"B",.,"R",16,"R",22,"R",17,"R",23,"B",.,"B",.,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,184,1,215,2,-2,1,215,1,"R",15,"R",40,1,1,1,1,2,2,1,1,"R",655,1,"R",21,"R",3360,"R",5510,"A",.,1,"R",218,"R",30,"R",248,"R",1028,"R",561,"R",248,"R",0,1,0,0,1,0,2,"R",8
161341,0,1,1,0,0,0,1,2,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,2,-2,1,170,1,170,1,170,1,"R",40,"A",.,1,1,2,1,1,2,1,1,"R",324,1,"R",19,"R",3940,"R",2954,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,2,"R",4
161457,1,1,1,0,0,0,3,-2,-2,-2,0,0,1,0,1,1,1,1,0,0,1,0,2,1,2,1,2,1,3,1,1,3,2,"R",939,"R",2241,"R",785,"R",1912,"R",183,"R",470,"R",1,"R",1,2,"R",613,"R",94,"R",89,"R",14,"R",460,"R",560,"R",470,"R",580,"B",.,"B",.,"R",20,"R",26,"R",20,"R",25,"R",19,"R",26,"B",.,"B",.,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,168,2,-2,1,168,1,"R",40,"R",40,1,1,1,1,1,1,2,1,"R",1643,1,"R",19,"A",.,"A",.,"R",11410,1,"R",184,"R",471,"R",655,"R",3180,"R",2697,"R",653,"R",2,1,0,0,1,0,2,"R",4
161484,1,1,-2,0,0,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,2,2,1,3,2,"R",287,"R",216,"R",147,"R",119,"R",119,"R",73,"R",14,"R",30,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",20,"A",.,1,1,2,1,1,2,1,1,"R",177,1,"R",19,"R",2230,"R",3730,"A",.,2,"R",133,"R",103,"R",236,"R",503,"R",266,"R",192,"R",44,1,0,0,1,0,2,"R",5
161493,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",100,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
161509,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,1,2,1,1,2,1,4,2,"R",95,"R",246,"R",87,"R",235,"R",22,"R",69,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",40,"R",40,1,1,1,1,2,2,2,1,"R",144,1,"R",17,"R",6431,"R",2994,"A",.,2,"R",22,"R",69,"R",91,"R",341,"R",322,"R",91,"R",0,1,0,0,1,0,2,"R",14
161518,0,1,1,0,0,0,4,-2,-2,30,1,0,1,0,1,1,1,0,0,0,0,0,2,1,2,1,2,1,3,1,1,4,2,"R",395,"R",877,"R",366,"R",812,"R",92,"R",187,"R",0,"R",0,2,"R",269,"R",96,"R",0,"Z",0,"R",440,"R",530,"R",430,"R",540,"R",430,"R",540,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,174,1,174,1,174,1,"R",0,"R",50,1,1,1,1,2,1,2,1,"R",829,3,"A",.,"R",10550,"A",.,"A",.,2,"R",92,"R",187,"R",279,"R",1272,"R",1178,"R",279,"R",0,1,0,0,1,0,1,"A",.
161527,0,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,"R",50,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
161545,1,1,-2,0,0,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,3,3,1,2,3,3,3,1,3,2,"R",1969,"R",1908,"R",1207,"R",1075,"R",607,"R",490,"R",196,"R",169,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,1,"R",20,"A",.,1,1,2,1,1,2,1,1,"R",407,1,"R",19,"R",5226,"R",3000,"A",.,2,"R",803,"R",659,"R",1462,"R",3877,"R",2282,"R",1097,"R",365,1,0,0,1,0,1,"A",.
161554,0,1,1,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,1,0,1,1,0,2,2,2,1,1,1,3,1,1,3,2,"R",1890,"R",2461,"R",1465,"R",1941,"R",384,"R",414,"R",24,"R",42,2,"R",784,"R",91,"R",55,"R",6,"R",440,"R",550,"R",440,"R",550,"R",440,"R",550,"R",19,"R",22,"R",18,"R",23,"R",17,"R",23,"B",.,"B",.,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,178,1,178,1,178,1,"R",50,"R",65,1,1,1,1,1,1,1,1,"R",1513,1,"R",19,"R",4838,"R",4556,"A",.,2,"R",408,"R",456,"R",864,"R",4351,"R",3406,"R",798,"R",66,1,0,0,1,0,2,"R",4
161563,0,1,1,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,3,2,1,3,1,1,3,2,"R",423,"R",333,"R",283,"R",265,"R",117,"R",98,"R",0,"R",0,2,"R",202,"R",97,"R",7,"R",3,"R",380,"R",500,"R",390,"R",500,"R",370,"R",480,"R",15,"R",21,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,215,1,215,1,215,1,"R",50,"R",50,1,1,1,1,1,1,2,1,"R",488,1,"R",19,"R",4460,"R",4370,"A",.,2,"R",117,"R",98,"R",215,"R",756,"R",548,"R",215,"R",0,1,0,0,1,0,1,"A",.
161572,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1,1,1,3,2,1,4,2,"R",249,"R",343,"R",187,"R",274,"R",73,"R",73,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",25,"A",.,1,1,2,1,2,2,2,1,"R",366,1,"R",19,"R",4930,"R",3290,"A",.,2,"R",73,"R",73,"R",146,"R",592,"R",461,"R",146,"R",0,1,0,0,1,0,2,"R",13
